Data,Otwarcie
2024-01-31,2235.89
2024-02-01,2271.04
2024-02-02,2314.21
2024-02-05,2351.28
2024-02-06,2333.11
2024-02-07,2336.86
2024-02-08,2348.8
2024-02-09,2317.87
2024-02-12,2313.8
2024-02-13,2342.42
2024-02-14,2300.62
2024-02-15,2353
2024-02-16,2346.91
2024-02-19,2365.54
2024-02-20,2387.08
2024-02-21,2426.86
2024-02-22,2432.3
2024-02-23,2453.29
2024-02-26,2477.45
